ID	Group	Date	Time	BT
S22	Non-hib	06.01.2020	18:33:01	37,022
S22	Non-hib	06.01.2020	18:53:01	36,773
S22	Non-hib	06.01.2020	19:13:01	36,835
S22	Non-hib	06.01.2020	19:33:01	36,648
S22	Non-hib	06.01.2020	19:53:01	37,084
S22	Non-hib	06.01.2020	20:13:01	37,022
S22	Non-hib	06.01.2020	20:33:01	37,271
S22	Non-hib	06.01.2020	20:53:01	37,645
S22	Non-hib	06.01.2020	21:13:01	37,396
S22	Non-hib	06.01.2020	21:33:01	38,144
S22	Non-hib	06.01.2020	21:53:01	38,642
S22	Non-hib	06.01.2020	22:13:01	38,58
S22	Non-hib	06.01.2020	22:33:01	38,455
S22	Non-hib	06.01.2020	22:53:01	38,455
S22	Non-hib	06.01.2020	23:13:01	38,393
S22	Non-hib	06.01.2020	23:33:01	38,144
S22	Non-hib	06.01.2020	23:53:01	38,33
S22	Non-hib	07.01.2020	00:13:01	38,517
S22	Non-hib	07.01.2020	00:33:01	37,894
S22	Non-hib	07.01.2020	00:53:01	37,957
S22	Non-hib	07.01.2020	01:13:01	38,081
S22	Non-hib	07.01.2020	01:33:01	37,334
S22	Non-hib	07.01.2020	01:53:01	37,334
S22	Non-hib	07.01.2020	02:13:01	37,521
S22	Non-hib	07.01.2020	02:33:01	37,77
S22	Non-hib	07.01.2020	02:53:01	38,081
S22	Non-hib	07.01.2020	03:13:01	38,081
S22	Non-hib	07.01.2020	03:33:01	38,642
S22	Non-hib	07.01.2020	03:53:01	37,77
S22	Non-hib	07.01.2020	04:13:01	37,209
S22	Non-hib	07.01.2020	04:33:01	37,022
S22	Non-hib	07.01.2020	04:53:01	36,71
S22	Non-hib	07.01.2020	05:13:01	36,96
S22	Non-hib	07.01.2020	05:33:01	37,147
S22	Non-hib	07.01.2020	05:53:01	37,271
S22	Non-hib	07.01.2020	06:13:01	37,583
S22	Non-hib	07.01.2020	06:33:01	37,458
S22	Non-hib	07.01.2020	06:53:01	36,897
S22	Non-hib	07.01.2020	07:13:01	36,71
S22	Non-hib	07.01.2020	07:33:01	37,084
S22	Non-hib	07.01.2020	07:53:01	37,147
S22	Non-hib	07.01.2020	08:13:01	37,084
S22	Non-hib	07.01.2020	08:33:01	37,022
S22	Non-hib	07.01.2020	08:53:01	37,147
S22	Non-hib	07.01.2020	09:13:01	37,084
S22	Non-hib	07.01.2020	09:33:01	37,084
