ID	Group	Date	Time	BT
S46	Pre-hib	17.12.2019	15:17:01	37,022
S46	Pre-hib	17.12.2019	15:37:01	37,146
S46	Pre-hib	17.12.2019	15:57:01	37,022
S46	Pre-hib	17.12.2019	16:17:01	37,084
S46	Pre-hib	17.12.2019	16:37:01	37,333
S46	Pre-hib	17.12.2019	16:57:01	37,458
S46	Pre-hib	17.12.2019	17:17:01	37,146
S46	Pre-hib	17.12.2019	17:37:01	37,146
S46	Pre-hib	17.12.2019	17:57:01	37,209
S46	Pre-hib	17.12.2019	18:17:01	37,396
S46	Pre-hib	17.12.2019	18:37:01	37,146
S46	Pre-hib	17.12.2019	18:57:01	37,333
S46	Pre-hib	17.12.2019	19:17:01	37,333
S46	Pre-hib	17.12.2019	19:37:01	37,583
S46	Pre-hib	17.12.2019	19:57:01	37,458
S46	Pre-hib	17.12.2019	20:17:01	37,458
S46	Pre-hib	17.12.2019	20:37:01	38,081
S46	Pre-hib	17.12.2019	20:57:01	37,832
S46	Pre-hib	17.12.2019	21:17:01	37,707
S46	Pre-hib	17.12.2019	21:37:01	38,268
S46	Pre-hib	17.12.2019	21:57:01	38,829
S46	Pre-hib	17.12.2019	22:17:01	38,829
S46	Pre-hib	17.12.2019	22:37:01	38,954
S46	Pre-hib	17.12.2019	22:57:01	38,767
S46	Pre-hib	17.12.2019	23:17:01	38,704
S46	Pre-hib	17.12.2019	23:37:01	38,019
S46	Pre-hib	17.12.2019	23:57:01	38,081
S46	Pre-hib	18.12.2019	00:17:01	38,019
S46	Pre-hib	18.12.2019	00:37:01	38,891
S46	Pre-hib	18.12.2019	00:57:01	38,954
S46	Pre-hib	18.12.2019	01:17:01	38,081
S46	Pre-hib	18.12.2019	01:37:01	37,707
S46	Pre-hib	18.12.2019	01:57:01	38,081
S46	Pre-hib	18.12.2019	02:17:01	38,517
S46	Pre-hib	18.12.2019	02:37:01	38,019
S46	Pre-hib	18.12.2019	02:57:01	37,333
S46	Pre-hib	18.12.2019	03:17:01	37,146
S46	Pre-hib	18.12.2019	03:37:01	37,333
S46	Pre-hib	18.12.2019	03:57:01	37,645
S46	Pre-hib	18.12.2019	04:17:01	37,645
S46	Pre-hib	18.12.2019	04:37:01	38,393
S46	Pre-hib	18.12.2019	04:57:01	37,645
S46	Pre-hib	18.12.2019	05:17:01	37,209
S46	Pre-hib	18.12.2019	05:37:01	37,583
S46	Pre-hib	18.12.2019	05:57:01	37,396
S46	Pre-hib	18.12.2019	06:17:01	37,209
S46	Pre-hib	18.12.2019	06:37:01	36,897
S46	Pre-hib	18.12.2019	06:57:01	36,959
S46	Pre-hib	18.12.2019	07:17:01	36,835
S46	Pre-hib	18.12.2019	07:37:01	37,146
S46	Pre-hib	18.12.2019	07:57:01	37,084
S46	Pre-hib	18.12.2019	08:17:01	36,897
S46	Pre-hib	18.12.2019	08:37:01	37,022
S46	Pre-hib	18.12.2019	08:57:01	37,022
S46	Pre-hib	18.12.2019	09:17:01	37,022
S46	Pre-hib	18.12.2019	09:37:01	36,959
S46	Pre-hib	18.12.2019	09:57:01	36,897
S46	Pre-hib	18.12.2019	10:17:01	37,084
S46	Pre-hib	18.12.2019	10:37:01	37,084
S46	Pre-hib	18.12.2019	10:57:01	36,835
S46	Pre-hib	18.12.2019	11:17:01	36,772
S46	Pre-hib	18.12.2019	11:37:01	37,146
S46	Pre-hib	18.12.2019	11:57:01	37,084
S46	Pre-hib	18.12.2019	12:17:01	37,084
S46	Pre-hib	18.12.2019	12:37:01	36,835
S46	Pre-hib	18.12.2019	12:57:01	37,271
S46	Pre-hib	18.12.2019	13:17:01	36,959
S46	Pre-hib	18.12.2019	13:37:01	36,71
S46	Pre-hib	18.12.2019	13:57:01	36,523
S46	Pre-hib	18.12.2019	14:17:01	37,084
S46	Pre-hib	18.12.2019	14:37:01	37,209
S46	Pre-hib	18.12.2019	14:57:01	36,959
S46	Pre-hib	18.12.2019	15:17:01	37,084
S46	Pre-hib	18.12.2019	15:37:01	37,084
S46	Pre-hib	18.12.2019	15:57:01	37,396
S46	Pre-hib	18.12.2019	16:17:01	37,022
S46	Pre-hib	18.12.2019	16:37:01	37,084
S46	Pre-hib	18.12.2019	16:57:01	37,084
S46	Pre-hib	18.12.2019	17:17:01	36,897
S46	Pre-hib	18.12.2019	17:37:01	36,897
S46	Pre-hib	18.12.2019	17:57:01	36,959
S46	Pre-hib	18.12.2019	18:17:01	36,959
S46	Pre-hib	18.12.2019	18:37:01	37,396
S46	Pre-hib	18.12.2019	18:57:01	37,146
S46	Pre-hib	18.12.2019	19:17:01	37,022
S46	Pre-hib	18.12.2019	19:37:01	37,333
S46	Pre-hib	18.12.2019	19:57:01	36,897
S46	Pre-hib	18.12.2019	20:17:01	37,022
