ID	Group	Date	Time	BT
S37	Post-hib	09.04.2020	20:57:01	8,179
S37	Post-hib	09.04.2020	21:17:01	8,179
S37	Post-hib	09.04.2020	21:37:01	8,179
S37	Post-hib	09.04.2020	21:57:01	8,179
S37	Post-hib	09.04.2020	22:17:01	8,179
S37	Post-hib	09.04.2020	22:37:01	8,116
S37	Post-hib	09.04.2020	22:57:01	8,179
S37	Post-hib	09.04.2020	23:17:01	8,179
S37	Post-hib	09.04.2020	23:37:01	8,179
S37	Post-hib	09.04.2020	23:57:01	8,179
S37	Post-hib	10.04.2020	00:17:01	8,179
S37	Post-hib	10.04.2020	00:37:01	8,179
S37	Post-hib	10.04.2020	00:57:01	8,179
S37	Post-hib	10.04.2020	01:17:01	8,179
S37	Post-hib	10.04.2020	01:37:01	8,179
S37	Post-hib	10.04.2020	01:57:01	8,179
S37	Post-hib	10.04.2020	02:17:01	8,179
S37	Post-hib	10.04.2020	02:37:01	8,179
S37	Post-hib	10.04.2020	02:57:01	8,179
S37	Post-hib	10.04.2020	03:17:01	8,179
S37	Post-hib	10.04.2020	03:37:01	8,179
S37	Post-hib	10.04.2020	03:57:01	8,179
S37	Post-hib	10.04.2020	04:17:01	8,241
S37	Post-hib	10.04.2020	04:37:01	8,241
S37	Post-hib	10.04.2020	04:57:01	8,241
S37	Post-hib	10.04.2020	05:17:01	8,241
S37	Post-hib	10.04.2020	05:37:01	8,241
S37	Post-hib	10.04.2020	05:57:01	8,241
S37	Post-hib	10.04.2020	06:17:01	8,241
S37	Post-hib	10.04.2020	06:37:01	8,241
S37	Post-hib	10.04.2020	06:57:01	8,241
S37	Post-hib	10.04.2020	07:17:01	8,241
S37	Post-hib	10.04.2020	07:37:01	8,241
S37	Post-hib	10.04.2020	07:57:01	8,304
S37	Post-hib	10.04.2020	08:17:01	8,304
S37	Post-hib	10.04.2020	08:37:01	8,304
S37	Post-hib	10.04.2020	08:57:01	8,304
S37	Post-hib	10.04.2020	09:17:01	8,304
S37	Post-hib	10.04.2020	09:37:01	8,304
S37	Post-hib	10.04.2020	09:57:01	8,304
S37	Post-hib	10.04.2020	10:17:01	8,304
S37	Post-hib	10.04.2020	10:37:01	8,304
S37	Post-hib	10.04.2020	10:57:01	8,304
S37	Post-hib	10.04.2020	11:17:01	8,304
S37	Post-hib	10.04.2020	11:37:01	8,304
S37	Post-hib	10.04.2020	11:57:01	8,304
S37	Post-hib	10.04.2020	12:17:01	8,304
S37	Post-hib	10.04.2020	12:37:01	8,304
S37	Post-hib	10.04.2020	12:57:01	8,304
S37	Post-hib	10.04.2020	13:17:01	8,304
S37	Post-hib	10.04.2020	13:37:01	8,304
S37	Post-hib	10.04.2020	13:57:01	8,304
S37	Post-hib	10.04.2020	14:17:01	8,304
S37	Post-hib	10.04.2020	14:37:01	8,304
S37	Post-hib	10.04.2020	14:57:01	8,304
S37	Post-hib	10.04.2020	15:17:01	8,304
S37	Post-hib	10.04.2020	15:37:01	8,304
S37	Post-hib	10.04.2020	15:57:01	8,367
S37	Post-hib	10.04.2020	16:17:01	8,43
S37	Post-hib	10.04.2020	16:37:01	8,995
S37	Post-hib	10.04.2020	16:57:01	10,063
S37	Post-hib	10.04.2020	17:17:01	11,821
S37	Post-hib	10.04.2020	17:37:01	15,836
S37	Post-hib	10.04.2020	17:57:01	27,224
S37	Post-hib	10.04.2020	18:17:01	34,71
S37	Post-hib	10.04.2020	18:37:01	35,644
S37	Post-hib	10.04.2020	18:57:01	36,329
S37	Post-hib	10.04.2020	19:17:01	36,08
S37	Post-hib	10.04.2020	19:37:01	36,018
S37	Post-hib	10.04.2020	19:57:01	35,893
S37	Post-hib	10.04.2020	20:17:01	36,641
S37	Post-hib	10.04.2020	20:37:01	36,392
S37	Post-hib	10.04.2020	20:57:01	36,267
S37	Post-hib	10.04.2020	21:17:01	36,08
S37	Post-hib	10.04.2020	21:37:01	36,454
S37	Post-hib	10.04.2020	21:57:01	36,516
S37	Post-hib	10.04.2020	22:17:01	36,267
S37	Post-hib	10.04.2020	22:37:01	36,143
S37	Post-hib	10.04.2020	22:57:01	35,893
S37	Post-hib	10.04.2020	23:17:01	36,143
S37	Post-hib	10.04.2020	23:37:01	36,703
S37	Post-hib	10.04.2020	23:57:01	36,329
S37	Post-hib	11.04.2020	00:17:01	36,143
S37	Post-hib	11.04.2020	00:37:01	36,08
S37	Post-hib	11.04.2020	00:57:01	35,769
S37	Post-hib	11.04.2020	01:17:01	36,018
S37	Post-hib	11.04.2020	01:37:01	36,454
S37	Post-hib	11.04.2020	01:57:01	36,765
S37	Post-hib	11.04.2020	02:17:01	36,267
S37	Post-hib	11.04.2020	02:37:01	35,893
S37	Post-hib	11.04.2020	02:57:01	35,893
S37	Post-hib	11.04.2020	03:17:01	35,644
S37	Post-hib	11.04.2020	03:37:01	35,831
S37	Post-hib	11.04.2020	03:57:01	36,143
S37	Post-hib	11.04.2020	04:17:01	35,582
S37	Post-hib	11.04.2020	04:37:01	35,831
S37	Post-hib	11.04.2020	04:57:01	35,395
S37	Post-hib	11.04.2020	05:17:01	36,703
S37	Post-hib	11.04.2020	05:37:01	36,828
S37	Post-hib	11.04.2020	05:57:01	34,585
S37	Post-hib	11.04.2020	06:17:01	32,902
S37	Post-hib	11.04.2020	06:37:01	31,343
S37	Post-hib	11.04.2020	06:57:01	29,409
S37	Post-hib	11.04.2020	07:17:01	28,098
S37	Post-hib	11.04.2020	07:37:01	26,412
S37	Post-hib	11.04.2020	07:57:01	24,975
S37	Post-hib	11.04.2020	08:17:01	23,662
S37	Post-hib	11.04.2020	08:37:01	22,411
S37	Post-hib	11.04.2020	08:57:01	21,222
S37	Post-hib	11.04.2020	09:17:01	20,096
S37	Post-hib	11.04.2020	09:37:01	19,094
S37	Post-hib	11.04.2020	09:57:01	18,154
S37	Post-hib	11.04.2020	10:17:01	17,277
S37	Post-hib	11.04.2020	10:37:01	16,525
