ID	Group	Date	Time	BT
S38	Post-hib	09.04.2020	20:38:01	7,967
S38	Post-hib	09.04.2020	20:58:01	7,967
S38	Post-hib	09.04.2020	21:18:01	7,967
S38	Post-hib	09.04.2020	21:38:01	7,967
S38	Post-hib	09.04.2020	21:58:01	7,904
S38	Post-hib	09.04.2020	22:18:01	7,904
S38	Post-hib	09.04.2020	22:38:01	7,904
S38	Post-hib	09.04.2020	22:58:01	7,904
S38	Post-hib	09.04.2020	23:18:01	7,904
S38	Post-hib	09.04.2020	23:38:01	7,904
S38	Post-hib	09.04.2020	23:58:01	7,967
S38	Post-hib	10.04.2020	00:18:01	7,904
S38	Post-hib	10.04.2020	00:38:01	7,967
S38	Post-hib	10.04.2020	00:58:01	7,967
S38	Post-hib	10.04.2020	01:18:01	7,967
S38	Post-hib	10.04.2020	01:38:01	7,967
S38	Post-hib	10.04.2020	01:58:01	7,967
S38	Post-hib	10.04.2020	02:18:01	7,967
S38	Post-hib	10.04.2020	02:38:01	7,967
S38	Post-hib	10.04.2020	02:58:01	7,967
S38	Post-hib	10.04.2020	03:18:01	7,967
S38	Post-hib	10.04.2020	03:38:01	8,03
S38	Post-hib	10.04.2020	03:58:01	8,03
S38	Post-hib	10.04.2020	04:18:01	8,03
S38	Post-hib	10.04.2020	04:38:01	8,03
S38	Post-hib	10.04.2020	04:58:01	8,03
S38	Post-hib	10.04.2020	05:18:01	8,03
S38	Post-hib	10.04.2020	05:38:01	8,03
S38	Post-hib	10.04.2020	05:58:01	8,092
S38	Post-hib	10.04.2020	06:18:01	8,092
S38	Post-hib	10.04.2020	06:38:01	8,092
S38	Post-hib	10.04.2020	06:58:01	8,092
S38	Post-hib	10.04.2020	07:18:01	8,092
S38	Post-hib	10.04.2020	07:38:01	8,092
S38	Post-hib	10.04.2020	07:58:01	8,092
S38	Post-hib	10.04.2020	08:18:01	8,092
S38	Post-hib	10.04.2020	08:38:01	8,155
S38	Post-hib	10.04.2020	08:58:01	8,28
S38	Post-hib	10.04.2020	09:18:01	8,782
S38	Post-hib	10.04.2020	09:38:01	9,534
S38	Post-hib	10.04.2020	09:58:01	10,161
S38	Post-hib	10.04.2020	10:18:01	10,788
S38	Post-hib	10.04.2020	10:38:01	11,414
S38	Post-hib	10.04.2020	10:58:01	12,166
S38	Post-hib	10.04.2020	11:18:01	13,231
S38	Post-hib	10.04.2020	11:38:01	16,362
S38	Post-hib	10.04.2020	11:58:01	23,244
S38	Post-hib	10.04.2020	12:18:01	32,301
S38	Post-hib	10.04.2020	12:38:01	34,984
S38	Post-hib	10.04.2020	12:58:01	35,358
S38	Post-hib	10.04.2020	13:18:01	35,421
S38	Post-hib	10.04.2020	13:38:01	35,421
S38	Post-hib	10.04.2020	13:58:01	35,545
S38	Post-hib	10.04.2020	14:18:01	36,294
S38	Post-hib	10.04.2020	14:38:01	36,481
S38	Post-hib	10.04.2020	14:58:01	35,92
S38	Post-hib	10.04.2020	15:18:01	35,795
S38	Post-hib	10.04.2020	15:38:01	36,294
S38	Post-hib	10.04.2020	15:58:01	36,668
S38	Post-hib	10.04.2020	16:18:01	36,419
S38	Post-hib	10.04.2020	16:38:01	36,231
S38	Post-hib	10.04.2020	16:58:01	35,795
S38	Post-hib	10.04.2020	17:18:01	35,795
S38	Post-hib	10.04.2020	17:38:01	36,668
S38	Post-hib	10.04.2020	17:58:01	36,107
S38	Post-hib	10.04.2020	18:18:01	35,857
S38	Post-hib	10.04.2020	18:38:01	36,294
S38	Post-hib	10.04.2020	18:58:01	36,107
S38	Post-hib	10.04.2020	19:18:01	35,733
